CustomerID,Recency,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
17205,54,1,384.08,"2011-10-17 12:46:00","2011-10-17 12:46:00",3,2,2,322,"Needs Attention"
16204,24,1,384.18,"2011-11-16 13:40:00","2011-11-16 13:40:00",4,1,2,412,"New Customers"
17357,25,2,384.39,"2011-11-15 16:29:00","2011-11-15 16:30:00",4,2,2,422,"New Customers"
13919,60,2,384.81,"2011-08-10 10:15:00","2011-10-11 14:24:00",3,3,2,332,"Loyal Customers"
17711,11,2,385.10,"2011-02-23 11:32:00","2011-11-29 11:40:00",5,2,2,522,"New Customers"
13821,145,2,385.64,"2011-03-23 11:30:00","2011-07-18 09:49:00",2,3,2,232,"Cant Lose Them"
14779,281,3,386.15,"2011-01-20 12:04:00","2011-03-04 12:42:00",1,3,2,132,"Cant Lose Them"
17614,58,1,386.32,"2011-10-13 16:01:00","2011-10-13 16:01:00",3,2,2,322,"Needs Attention"
15664,51,1,386.43,"2011-10-20 10:57:00","2011-10-20 10:57:00",3,2,2,322,"Needs Attention"
14114,274,2,386.53,"2011-01-13 11:05:00","2011-03-11 09:42:00",1,3,2,132,"Cant Lose Them"
17595,13,2,386.69,"2011-11-02 16:19:00","2011-11-27 16:08:00",5,2,2,522,"New Customers"
17508,281,1,387.31,"2011-03-04 08:10:00","2011-03-04 08:10:00",1,1,2,112,Hibernating
13673,19,2,387.44,"2011-11-07 15:40:00","2011-11-21 12:11:00",4,2,2,422,"New Customers"
14420,100,1,387.52,"2011-09-01 18:07:00","2011-09-01 18:07:00",2,2,2,222,Hibernating
17817,5,3,387.68,"2011-03-07 17:30:00","2011-12-05 14:39:00",5,3,2,532,"Loyal Customers"
14538,65,2,388.25,"2011-03-28 14:57:00","2011-10-06 10:31:00",3,3,2,332,"Loyal Customers"
17438,254,1,388.45,"2011-03-31 10:26:00","2011-03-31 10:26:00",1,1,2,112,Hibernating
13856,169,3,388.50,"2011-05-20 13:13:00","2011-06-24 10:03:00",2,3,2,232,"Cant Lose Them"
13899,17,2,388.52,"2011-03-10 09:30:00","2011-11-23 13:40:00",4,2,2,422,"New Customers"
15592,47,1,388.58,"2011-10-24 08:59:00","2011-10-24 08:59:00",3,2,2,322,"Needs Attention"
12690,206,1,389.01,"2011-05-18 09:09:00","2011-05-18 09:09:00",1,1,2,112,Hibernating
15847,39,2,389.27,"2011-02-24 16:46:00","2011-11-01 14:41:00",3,3,2,332,"Loyal Customers"
16250,262,2,389.44,"2010-12-01 09:59:00","2011-03-23 15:07:00",1,3,2,132,"Cant Lose Them"
13345,288,1,389.50,"2011-02-25 09:01:00","2011-02-25 09:01:00",1,1,2,112,Hibernating
13873,120,3,389.60,"2011-02-03 09:37:00","2011-08-12 10:08:00",2,4,2,242,"Cant Lose Them"
14752,44,1,389.64,"2011-10-27 11:55:00","2011-10-27 11:55:00",3,2,2,322,"Needs Attention"
17379,12,1,389.72,"2011-11-28 13:56:00","2011-11-28 13:56:00",5,1,2,512,"New Customers"
18024,153,2,389.78,"2011-07-10 12:28:00","2011-07-10 12:40:00",2,3,2,232,"Cant Lose Them"
12982,243,1,390.54,"2011-04-11 11:51:00","2011-04-11 11:51:00",1,1,2,112,Hibernating
16917,277,1,391.52,"2011-03-08 11:55:00","2011-03-08 11:55:00",1,1,2,112,Hibernating
15837,65,1,391.98,"2011-10-06 09:01:00","2011-10-06 09:01:00",3,2,2,322,"Needs Attention"
16010,246,3,392.40,"2010-12-12 12:18:00","2011-04-08 10:14:00",1,3,2,132,"Cant Lose Them"
14670,281,2,392.86,"2011-03-04 13:58:00","2011-03-04 14:13:00",1,3,2,132,"Cant Lose Them"
14600,306,1,393.33,"2011-02-07 09:48:00","2011-02-07 09:48:00",1,1,2,112,Hibernating
17226,309,1,393.49,"2011-02-04 11:52:00","2011-02-04 11:52:00",1,1,2,112,Hibernating
15345,46,1,393.54,"2011-10-25 11:28:00","2011-10-25 11:28:00",3,2,2,322,"Needs Attention"
15264,65,1,393.74,"2011-10-06 13:49:00","2011-10-06 13:49:00",3,2,2,322,"Needs Attention"
15386,187,1,394.14,"2011-06-06 13:47:00","2011-06-06 13:47:00",1,1,2,112,Hibernating
16207,26,1,394.38,"2011-11-14 13:51:00","2011-11-14 13:51:00",4,1,2,412,"New Customers"
14619,246,1,394.44,"2011-04-08 07:37:00","2011-04-08 07:37:00",1,1,2,112,Hibernating
17603,79,1,394.72,"2011-09-22 14:18:00","2011-09-22 14:18:00",2,2,2,222,Hibernating
16354,64,2,395.80,"2011-09-27 16:28:00","2011-10-07 14:28:00",3,3,2,332,"Loyal Customers"
18067,41,1,396.33,"2011-10-30 15:58:00","2011-10-30 15:58:00",3,2,2,322,"Needs Attention"
15883,3,2,396.48,"2011-11-06 14:50:00","2011-12-07 17:05:00",5,2,2,522,"New Customers"
17486,262,1,396.87,"2011-03-23 14:00:00","2011-03-23 14:00:00",1,1,2,112,Hibernating
13594,53,1,396.97,"2011-10-18 10:19:00","2011-10-18 10:19:00",3,2,2,322,"Needs Attention"
12824,60,1,397.12,"2011-10-11 12:49:00","2011-10-11 12:49:00",3,2,2,322,"Needs Attention"
17926,134,2,397.29,"2011-05-20 09:24:00","2011-07-29 14:39:00",2,3,2,232,"Cant Lose Them"
15429,27,2,397.35,"2011-09-25 13:42:00","2011-11-13 12:28:00",4,2,2,422,"New Customers"
15967,24,2,397.68,"2011-01-25 11:57:00","2011-11-16 15:41:00",4,2,2,422,"New Customers"
12508,27,2,397.88,"2011-11-10 16:27:00","2011-11-13 15:37:00",4,2,2,422,"New Customers"
13352,61,1,397.98,"2011-10-10 13:55:00","2011-10-10 13:55:00",3,2,2,322,"Needs Attention"
15522,33,2,397.99,"2011-09-13 12:26:00","2011-11-07 11:26:00",4,3,2,432,"Loyal Customers"
17830,2,3,398.70,"2011-02-24 10:15:00","2011-12-08 12:28:00",5,3,2,532,"Loyal Customers"
17052,29,1,399.09,"2011-11-11 14:50:00","2011-11-11 14:50:00",4,2,2,422,"New Customers"
18154,4,2,399.19,"2011-10-27 10:40:00","2011-12-06 16:41:00",5,2,2,522,"New Customers"
13255,10,2,399.51,"2010-12-01 11:58:00","2011-11-30 13:14:00",5,2,2,522,"New Customers"
18164,38,1,399.65,"2011-11-02 12:56:00","2011-11-02 12:56:00",3,2,2,322,"Needs Attention"
17375,200,3,400.10,"2010-12-13 15:16:00","2011-05-24 15:45:00",1,3,2,132,"Cant Lose Them"
12792,257,1,400.54,"2011-03-28 11:36:00","2011-03-28 11:36:00",1,1,2,112,Hibernating
16198,76,1,400.68,"2011-09-25 14:58:00","2011-09-25 14:58:00",2,2,2,222,Hibernating
16500,5,6,400.86,"2011-01-13 10:28:00","2011-12-05 12:04:00",5,5,2,552,"Loyal Customers"
15158,46,1,401.40,"2011-10-25 13:53:00","2011-10-25 13:53:00",3,2,2,322,"Needs Attention"
12386,338,2,401.90,"2010-12-08 09:53:00","2011-01-06 12:37:00",1,3,2,132,"Cant Lose Them"
15184,30,2,402.20,"2011-06-02 12:06:00","2011-11-10 13:41:00",4,3,2,432,"Loyal Customers"
18036,33,3,403.12,"2011-04-08 11:26:00","2011-11-07 14:40:00",4,3,2,432,"Loyal Customers"
15221,367,1,403.25,"2010-12-08 13:08:00","2010-12-08 13:08:00",1,1,2,112,Hibernating
17431,314,1,403.30,"2011-01-30 14:36:00","2011-01-30 14:36:00",1,1,2,112,Hibernating
12498,22,3,403.70,"2011-10-13 09:30:00","2011-11-18 12:53:00",4,3,2,432,"Loyal Customers"
16484,174,2,404.30,"2011-06-02 10:39:00","2011-06-19 12:06:00",2,3,2,232,"Cant Lose Them"
16319,218,1,404.40,"2011-05-06 11:27:00","2011-05-06 11:27:00",1,1,2,112,Hibernating
15938,113,5,404.58,"2011-01-20 10:11:00","2011-08-19 12:56:00",2,4,2,242,"Cant Lose Them"
15012,54,2,405.04,"2010-12-01 12:49:00","2011-10-17 12:22:00",3,3,2,332,"Loyal Customers"
12922,162,1,405.38,"2011-07-01 15:35:00","2011-07-01 15:35:00",2,2,2,222,Hibernating
12970,8,4,405.47,"2011-01-21 14:04:00","2011-12-02 14:30:00",5,4,2,542,"Loyal Customers"
14616,243,3,406.08,"2011-01-26 12:42:00","2011-04-11 09:54:00",1,3,2,132,"Cant Lose Them"
15342,130,1,406.09,"2011-08-02 10:19:00","2011-08-02 10:19:00",2,2,2,222,Hibernating
16947,236,1,406.48,"2011-04-18 09:38:00","2011-04-18 09:38:00",1,1,2,112,Hibernating
15127,66,1,406.53,"2011-10-05 10:30:00","2011-10-05 10:30:00",3,2,2,322,"Needs Attention"
16399,20,2,408.02,"2011-04-18 13:46:00","2011-11-20 16:12:00",4,2,2,422,"New Customers"
17931,135,2,408.36,"2011-03-29 12:31:00","2011-07-28 18:33:00",2,3,2,232,"Cant Lose Them"
16324,129,3,408.59,"2011-06-15 14:26:00","2011-08-03 12:58:00",2,4,2,242,"Cant Lose Them"
16629,74,2,408.63,"2011-09-04 16:12:00","2011-09-27 10:34:00",2,3,2,232,"Cant Lose Them"
17913,59,2,408.65,"2010-12-19 11:35:00","2011-10-12 10:45:00",3,3,2,332,"Loyal Customers"
15269,24,1,408.80,"2011-11-16 09:32:00","2011-11-16 09:32:00",4,1,2,412,"New Customers"
16018,40,2,408.90,"2011-06-12 13:52:00","2011-10-31 14:13:00",3,3,2,332,"Loyal Customers"
16243,34,2,409.10,"2011-10-16 12:09:00","2011-11-06 12:32:00",3,3,2,332,"Loyal Customers"
15225,235,1,409.40,"2011-04-19 14:51:00","2011-04-19 14:51:00",1,1,2,112,Hibernating
12990,32,3,409.50,"2011-02-02 15:39:00","2011-11-08 13:01:00",4,3,2,432,"Loyal Customers"
14348,261,1,409.57,"2011-03-24 16:23:00","2011-03-24 16:23:00",1,1,2,112,Hibernating
13827,58,3,409.80,"2011-07-19 15:38:00","2011-10-13 12:38:00",3,4,2,342,"Loyal Customers"
14048,306,1,409.93,"2011-02-07 14:53:00","2011-02-07 14:53:00",1,1,2,112,Hibernating
15695,267,2,409.98,"2011-03-18 08:31:00","2011-03-18 08:32:00",1,3,2,132,"Cant Lose Them"
15099,85,1,410.48,"2011-09-16 13:13:00","2011-09-16 13:13:00",2,2,2,222,Hibernating
15186,15,2,411.41,"2011-06-24 14:54:00","2011-11-25 14:58:00",4,2,2,422,"New Customers"
16272,117,1,411.70,"2011-08-15 10:53:00","2011-08-15 10:54:00",2,2,2,222,Hibernating
15523,85,1,412.01,"2011-09-16 16:29:00","2011-09-16 16:29:00",2,2,2,222,Hibernating
14620,206,2,412.78,"2011-03-01 08:30:00","2011-05-18 11:58:00",1,3,2,132,"Cant Lose Them"
17134,107,2,413.20,"2011-03-20 11:56:00","2011-08-25 09:53:00",2,3,2,232,"Cant Lose Them"
16834,228,1,413.46,"2011-04-26 09:37:00","2011-04-26 09:37:00",1,1,2,112,Hibernating
13974,50,1,413.59,"2011-10-21 14:41:00","2011-10-21 14:41:00",3,2,2,322,"Needs Attention"
17483,66,3,414.04,"2011-06-09 19:40:00","2011-10-05 13:10:00",3,4,2,342,"Loyal Customers"
16239,57,2,414.20,"2011-06-03 09:30:00","2011-10-14 08:29:00",3,3,2,332,"Loyal Customers"
15994,55,1,414.27,"2011-10-16 12:28:00","2011-10-16 12:28:00",3,2,2,322,"Needs Attention"
12993,24,4,414.76,"2011-02-14 14:29:00","2011-11-16 15:49:00",4,4,2,442,"Loyal Customers"
14998,171,2,414.87,"2011-04-12 16:28:00","2011-06-22 17:30:00",2,3,2,232,"Cant Lose Them"
16795,366,1,414.88,"2010-12-09 14:08:00","2010-12-09 14:08:00",1,1,2,112,Hibernating
18001,13,2,415.13,"2011-09-14 11:21:00","2011-11-27 16:02:00",5,2,2,522,"New Customers"
14333,68,1,415.20,"2011-10-03 10:38:00","2011-10-03 10:38:00",3,2,2,322,"Needs Attention"
15725,16,1,415.25,"2011-11-24 14:51:00","2011-11-24 14:51:00",4,1,2,412,"New Customers"
12580,247,1,415.70,"2011-04-07 10:24:00","2011-04-07 10:24:00",1,1,2,112,Hibernating
12930,79,2,415.80,"2011-06-21 13:25:00","2011-09-22 15:18:00",2,3,2,232,"Cant Lose Them"
14139,47,1,415.82,"2011-10-24 13:34:00","2011-10-24 13:34:00",3,2,2,322,"Needs Attention"
15803,52,1,415.82,"2011-10-19 14:56:00","2011-10-19 14:56:00",3,2,2,322,"Needs Attention"
13085,158,2,416.08,"2011-02-17 13:57:00","2011-07-05 12:11:00",2,3,2,232,"Cant Lose Them"
16957,240,2,416.64,"2011-03-03 09:25:00","2011-04-14 13:56:00",1,3,2,132,"Cant Lose Them"
15935,240,2,416.86,"2011-04-12 09:35:00","2011-04-14 13:27:00",1,3,2,132,"Cant Lose Them"
17223,311,2,416.89,"2010-12-06 14:08:00","2011-02-02 15:57:00",1,3,2,132,"Cant Lose Them"
13889,93,1,416.90,"2011-09-08 09:13:00","2011-09-08 09:13:00",2,2,2,222,Hibernating
16816,104,4,417.06,"2010-12-16 17:01:00","2011-08-28 14:16:00",2,4,2,242,"Cant Lose Them"
13166,284,1,417.20,"2011-03-01 15:16:00","2011-03-01 15:16:00",1,1,2,112,Hibernating
17392,307,2,417.27,"2010-12-16 19:04:00","2011-02-06 12:48:00",1,3,2,132,"Cant Lose Them"
12833,146,1,417.38,"2011-07-17 13:46:00","2011-07-17 13:46:00",2,2,2,222,Hibernating
16737,54,1,417.60,"2011-10-17 13:03:00","2011-10-17 13:03:00",3,2,2,322,"Needs Attention"
13615,319,1,417.69,"2011-01-25 08:21:00","2011-01-25 08:21:00",1,1,2,112,Hibernating
17232,3,2,417.77,"2011-11-25 12:24:00","2011-12-07 12:21:00",5,2,2,522,"New Customers"
17701,253,1,417.95,"2011-04-01 12:25:00","2011-04-01 12:25:00",1,1,2,112,Hibernating
12593,109,3,418.10,"2011-05-05 09:29:00","2011-08-23 12:43:00",2,4,2,242,"Cant Lose Them"
17371,18,3,418.40,"2010-12-13 15:20:00","2011-11-22 13:30:00",4,3,2,432,"Loyal Customers"
18034,22,2,418.68,"2011-11-18 12:08:00","2011-11-18 12:22:00",4,2,2,422,"New Customers"
15361,362,1,418.92,"2010-12-13 09:52:00","2010-12-13 09:52:00",1,1,2,112,Hibernating
14124,85,1,419.58,"2011-09-16 13:32:00","2011-09-16 13:32:00",2,2,2,222,Hibernating
15889,157,2,420.07,"2010-12-05 15:12:00","2011-07-06 11:10:00",2,3,2,232,"Cant Lose Them"
15206,11,4,420.30,"2011-03-09 08:59:00","2011-11-29 13:41:00",5,4,2,542,"Loyal Customers"
14757,76,1,420.50,"2011-09-25 14:36:00","2011-09-25 14:36:00",2,2,2,222,Hibernating
18106,330,1,421.90,"2011-01-14 12:23:00","2011-01-14 12:23:00",1,1,2,112,Hibernating
16780,101,2,422.24,"2011-03-25 17:34:00","2011-08-31 16:09:00",2,3,2,232,"Cant Lose Them"
13140,109,3,422.47,"2010-12-08 15:12:00","2011-08-23 15:33:00",2,4,2,242,"Cant Lose Them"
18240,47,1,422.58,"2011-10-24 13:06:00","2011-10-24 13:06:00",3,2,2,322,"Needs Attention"
16689,76,2,422.60,"2011-09-18 13:29:00","2011-09-25 11:39:00",2,3,2,232,"Cant Lose Them"
13473,61,2,422.64,"2011-01-11 08:45:00","2011-10-10 11:20:00",3,3,2,332,"Loyal Customers"
17525,360,1,422.70,"2010-12-15 12:05:00","2010-12-15 12:05:00",1,1,2,112,Hibernating
16119,9,2,423.36,"2011-09-28 10:15:00","2011-12-01 15:11:00",5,2,2,522,"New Customers"
14157,20,2,424.89,"2011-02-27 13:04:00","2011-11-20 11:32:00",4,2,2,422,"New Customers"
15639,135,1,425.32,"2011-07-28 14:30:00","2011-07-28 14:30:00",2,2,2,222,Hibernating
14288,214,1,426.60,"2011-05-10 13:22:00","2011-05-10 13:22:00",1,1,2,112,Hibernating
15930,68,1,426.63,"2011-10-03 14:52:00","2011-10-03 14:52:00",3,2,2,322,"Needs Attention"
12802,187,1,427.58,"2011-06-06 09:36:00","2011-06-06 09:36:00",1,1,2,112,Hibernating
12740,64,1,427.60,"2011-10-07 10:44:00","2011-10-07 10:44:00",3,2,2,322,"Needs Attention"
15976,166,2,427.64,"2011-05-03 17:12:00","2011-06-27 13:00:00",2,3,2,232,"Cant Lose Them"
12403,50,1,427.70,"2011-10-21 10:51:00","2011-10-21 10:51:00",3,2,2,322,"Needs Attention"
12725,372,1,427.80,"2010-12-03 15:45:00","2010-12-03 15:45:00",1,1,2,112,Hibernating
15360,40,1,427.93,"2011-10-31 09:35:00","2011-10-31 09:35:00",3,2,2,322,"Needs Attention"
17869,108,5,428.18,"2010-12-06 17:16:00","2011-08-24 16:16:00",2,4,2,242,"Cant Lose Them"
15957,32,1,428.89,"2011-11-08 12:14:00","2011-11-08 12:14:00",4,2,2,422,"New Customers"
13602,65,1,428.89,"2011-10-06 11:47:00","2011-10-06 11:47:00",3,2,2,322,"Needs Attention"
15553,61,1,428.93,"2011-10-10 14:02:00","2011-10-10 14:02:00",3,2,2,322,"Needs Attention"
15036,73,3,429.56,"2011-06-13 12:19:00","2011-09-28 15:42:00",2,4,2,242,"Cant Lose Them"
15230,240,2,429.60,"2011-04-13 11:04:00","2011-04-14 14:39:00",1,3,2,132,"Cant Lose Them"
15450,31,1,429.84,"2011-11-09 17:11:00","2011-11-09 17:11:00",4,2,2,422,"New Customers"
16884,38,2,429.84,"2011-11-02 10:16:00","2011-11-02 11:52:00",3,3,2,332,"Loyal Customers"
12827,6,3,430.15,"2011-10-26 15:44:00","2011-12-04 12:17:00",5,3,2,532,"Loyal Customers"
12795,19,1,430.48,"2011-11-21 10:27:00","2011-11-21 10:27:00",4,1,2,412,"New Customers"
13245,51,1,430.50,"2011-10-20 11:40:00","2011-10-20 11:40:00",3,2,2,322,"Needs Attention"
12452,17,2,430.57,"2011-11-23 08:05:00","2011-11-23 10:28:00",4,2,2,422,"New Customers"
16881,67,1,432.00,"2011-10-04 10:33:00","2011-10-04 10:33:00",3,2,2,322,"Needs Attention"
16236,79,1,432.20,"2011-09-22 14:10:00","2011-09-22 14:10:00",2,2,2,222,Hibernating
17035,246,2,433.53,"2011-02-01 12:27:00","2011-04-08 11:23:00",1,3,2,132,"Cant Lose Them"
12493,166,2,433.74,"2011-05-26 14:53:00","2011-06-27 10:17:00",2,3,2,232,"Cant Lose Them"
14093,13,1,433.86,"2011-11-27 16:27:00","2011-11-27 16:27:00",5,1,2,512,"New Customers"
14460,111,3,434.34,"2011-02-02 11:55:00","2011-08-21 14:19:00",2,4,2,242,"Cant Lose Them"
14910,3,4,434.35,"2011-10-16 11:06:00","2011-12-07 10:06:00",5,4,2,542,"Loyal Customers"
15456,284,3,434.59,"2010-12-15 15:34:00","2011-03-01 13:51:00",1,3,2,132,"Cant Lose Them"
16948,139,3,435.02,"2011-01-18 10:58:00","2011-07-24 12:46:00",2,4,2,242,"Cant Lose Them"
15551,37,1,436.06,"2011-11-03 12:37:00","2011-11-03 12:37:00",3,2,2,322,"Needs Attention"
16084,300,1,436.18,"2011-02-13 16:05:00","2011-02-13 16:05:00",1,1,2,112,Hibernating
12592,93,2,437.60,"2011-05-10 13:44:00","2011-09-08 15:04:00",2,3,2,232,"Cant Lose Them"
16034,197,3,437.70,"2011-01-11 11:54:00","2011-05-27 16:17:00",1,3,2,132,"Cant Lose Them"
12552,39,2,437.82,"2011-10-31 12:11:00","2011-11-01 10:02:00",3,3,2,332,"Loyal Customers"
14272,74,2,437.96,"2011-03-30 13:57:00","2011-09-27 10:08:00",2,3,2,232,"Cant Lose Them"
13358,269,1,439.03,"2011-03-16 11:52:00","2011-03-16 11:52:00",1,1,2,112,Hibernating
16968,5,2,439.43,"2011-08-24 10:51:00","2011-12-05 15:02:00",5,2,2,522,"New Customers"
13359,64,1,439.56,"2011-10-07 09:30:00","2011-10-07 09:30:00",3,2,2,322,"Needs Attention"
12391,22,1,439.66,"2011-11-18 12:07:00","2011-11-18 12:07:00",4,1,2,412,"New Customers"
16025,30,1,439.66,"2011-11-10 11:45:00","2011-11-10 11:45:00",4,2,2,422,"New Customers"
13954,2,2,439.92,"2011-09-30 10:52:00","2011-12-08 12:50:00",5,2,2,522,"New Customers"
14022,226,1,440.00,"2011-04-28 14:39:00","2011-04-28 14:39:00",1,1,2,112,Hibernating
18233,326,1,440.00,"2011-01-18 08:44:00","2011-01-18 08:44:00",1,1,2,112,Hibernating
15524,25,1,440.00,"2011-11-15 12:09:00","2011-11-15 12:09:00",4,1,2,412,"New Customers"
12579,79,1,440.42,"2011-09-22 17:15:00","2011-09-22 17:15:00",2,2,2,222,Hibernating
18222,93,1,443.00,"2011-09-08 10:45:00","2011-09-08 10:45:00",2,2,2,222,Hibernating
16404,71,1,443.05,"2011-09-30 14:55:00","2011-09-30 14:55:00",3,2,2,322,"Needs Attention"
14638,51,1,443.60,"2011-10-20 10:10:00","2011-10-20 10:10:00",3,2,2,322,"Needs Attention"
18006,24,1,444.68,"2011-11-16 16:52:00","2011-11-16 16:52:00",4,1,2,412,"New Customers"
17190,59,2,444.74,"2011-05-16 15:29:00","2011-10-12 11:33:00",3,3,2,332,"Loyal Customers"
17370,73,4,446.18,"2011-06-23 11:50:00","2011-09-28 10:14:00",2,4,2,242,"Cant Lose Them"
14149,221,1,446.62,"2011-05-03 09:44:00","2011-05-03 09:44:00",1,1,2,112,Hibernating
15368,22,1,446.94,"2011-11-18 14:42:00","2011-11-18 14:42:00",4,1,2,412,"New Customers"
15646,158,3,447.64,"2010-12-02 16:59:00","2011-07-05 09:53:00",2,4,2,242,"Cant Lose Them"
14780,55,2,447.68,"2011-09-21 15:15:00","2011-10-16 12:46:00",3,3,2,332,"Loyal Customers"
17579,5,3,448.90,"2011-06-13 14:12:00","2011-12-05 12:28:00",5,3,2,532,"Loyal Customers"
15739,67,1,449.12,"2011-10-04 13:42:00","2011-10-04 13:42:00",3,2,2,322,"Needs Attention"
12448,45,1,449.45,"2011-10-26 13:46:00","2011-10-26 13:46:00",3,2,2,322,"Needs Attention"
13489,106,4,449.52,"2011-02-18 10:42:00","2011-08-26 13:16:00",2,4,2,242,"Cant Lose Them"
17040,138,1,449.73,"2011-07-25 10:19:00","2011-07-25 10:19:00",2,2,2,222,Hibernating
16885,16,3,450.41,"2010-12-17 17:23:00","2011-11-24 13:40:00",4,3,2,432,"Loyal Customers"
14173,11,4,450.84,"2011-05-04 14:03:00","2011-11-29 11:54:00",5,4,2,542,"Loyal Customers"
15802,143,1,451.42,"2011-07-20 11:38:00","2011-07-20 11:38:00",2,2,2,222,Hibernating
16574,72,1,451.44,"2011-09-29 13:39:00","2011-09-29 13:39:00",2,2,2,222,Hibernating
12591,318,1,452.85,"2011-01-26 14:35:00","2011-01-26 14:35:00",1,1,2,112,Hibernating
14184,67,1,452.89,"2011-10-04 12:43:00","2011-10-04 12:43:00",3,2,2,322,"Needs Attention"
18071,258,2,453.00,"2010-12-09 10:33:00","2011-03-27 11:59:00",1,3,2,132,"Cant Lose Them"
12729,114,1,453.01,"2011-08-18 11:40:00","2011-08-18 11:40:00",2,2,2,222,Hibernating
18158,10,2,453.40,"2011-09-12 09:03:00","2011-11-30 16:19:00",5,2,2,522,"New Customers"
17564,25,3,454.01,"2011-09-20 14:00:00","2011-11-15 13:27:00",4,3,2,432,"Loyal Customers"
15475,78,1,454.11,"2011-09-23 15:20:00","2011-09-23 15:20:00",2,2,2,222,Hibernating
17140,248,1,454.12,"2011-04-06 13:33:00","2011-04-06 13:33:00",1,1,2,112,Hibernating
13485,234,1,454.24,"2011-04-20 13:58:00","2011-04-20 13:58:00",1,1,2,112,Hibernating
15471,3,1,454.48,"2011-12-07 14:12:00","2011-12-07 14:12:00",5,1,2,512,"New Customers"
14335,17,2,454.86,"2011-09-04 13:07:00","2011-11-23 13:41:00",4,2,2,422,"New Customers"
16529,191,1,455.25,"2011-06-02 17:23:00","2011-06-02 17:23:00",1,1,2,112,Hibernating
15585,177,1,455.30,"2011-06-16 08:38:00","2011-06-16 08:38:00",2,1,2,212,Hibernating
14513,101,3,455.59,"2011-02-24 09:36:00","2011-08-31 11:25:00",2,4,2,242,"Cant Lose Them"
12999,197,3,455.88,"2011-04-08 10:26:00","2011-05-27 13:24:00",1,3,2,132,"Cant Lose Them"
12564,262,1,456.90,"2011-03-23 14:55:00","2011-03-23 14:55:00",1,1,2,112,Hibernating
13398,193,1,457.34,"2011-05-31 13:17:00","2011-05-31 13:17:00",1,1,2,112,Hibernating
12375,11,2,457.50,"2011-09-02 14:23:00","2011-11-29 10:36:00",5,2,2,522,"New Customers"
15121,51,2,457.72,"2011-02-24 12:41:00","2011-10-20 14:51:00",3,3,2,332,"Loyal Customers"
15092,216,2,457.81,"2011-03-01 12:24:00","2011-05-08 14:10:00",1,3,2,132,"Cant Lose Them"
13506,317,2,458.52,"2010-12-05 12:15:00","2011-01-27 13:53:00",1,3,2,132,"Cant Lose Them"
15754,52,3,458.57,"2011-04-07 12:24:00","2011-10-19 14:40:00",3,4,2,342,"Loyal Customers"
17880,365,1,458.92,"2010-12-10 10:21:00","2010-12-10 10:21:00",1,1,2,112,Hibernating
16589,72,3,459.24,"2011-07-01 13:31:00","2011-09-29 14:50:00",2,4,2,242,"Cant Lose Them"
12355,215,1,459.40,"2011-05-09 13:49:00","2011-05-09 13:49:00",1,1,2,112,Hibernating
12491,39,1,460.40,"2011-11-01 12:18:00","2011-11-01 12:18:00",3,2,2,322,"Needs Attention"
16805,174,2,460.59,"2010-12-14 13:35:00","2011-06-19 11:23:00",2,3,2,232,"Cant Lose Them"
16824,16,2,460.64,"2011-06-28 13:36:00","2011-11-24 12:38:00",4,2,2,422,"New Customers"
14470,12,2,461.19,"2011-02-25 11:56:00","2011-11-28 10:31:00",5,2,2,522,"New Customers"
14331,125,2,462.66,"2011-07-27 15:14:00","2011-08-07 13:17:00",2,3,2,232,"Cant Lose Them"
12945,289,1,462.95,"2011-02-24 14:15:00","2011-02-24 14:15:00",1,1,2,112,Hibernating
17964,32,2,463.21,"2010-12-02 13:32:00","2011-11-08 10:44:00",4,3,2,432,"Loyal Customers"
14489,208,1,463.38,"2011-05-16 14:51:00","2011-05-16 14:51:00",1,1,2,112,Hibernating
17418,43,2,463.46,"2011-01-20 11:39:00","2011-10-28 13:00:00",3,3,2,332,"Loyal Customers"
12787,10,3,463.66,"2011-05-31 09:36:00","2011-11-30 08:44:00",5,3,2,532,"Loyal Customers"
14967,50,1,463.80,"2011-10-21 11:06:00","2011-10-21 11:06:00",3,2,2,322,"Needs Attention"
15349,159,2,463.91,"2011-06-05 15:46:00","2011-07-04 16:06:00",2,3,2,232,"Cant Lose Them"
16586,249,1,463.95,"2011-04-05 09:32:00","2011-04-05 09:32:00",1,1,2,112,Hibernating
13928,11,4,464.57,"2011-07-29 15:59:00","2011-11-29 10:33:00",5,4,2,542,"Loyal Customers"
16742,47,1,464.90,"2011-10-24 12:02:00","2011-10-24 12:02:00",3,2,2,322,"Needs Attention"
13248,125,2,465.68,"2011-06-03 13:05:00","2011-08-07 12:40:00",2,3,2,232,"Cant Lose Them"
16504,26,1,465.88,"2011-11-14 15:18:00","2011-11-14 15:18:00",4,1,2,412,"New Customers"
14205,17,2,466.70,"2011-03-20 15:07:00","2011-11-23 10:55:00",4,2,2,422,"New Customers"
16374,67,2,466.73,"2011-03-22 13:46:00","2011-10-04 15:21:00",3,3,2,332,"Loyal Customers"
13579,15,2,467.04,"2010-12-05 16:10:00","2011-11-25 08:41:00",4,2,2,422,"New Customers"
15468,52,2,467.51,"2011-10-19 13:38:00","2011-10-19 13:49:00",3,3,2,332,"Loyal Customers"
